Date,County,Value,LastReportedDate,
2018-06-01,Tipton,29.0000,2019-01-15
2018-06-01,Trousdale,8.0000,2019-01-15
2018-06-01,Unicoi,8.0000,2019-01-15
2018-06-01,Union,11.0000,2019-01-15
2018-06-01,VanBuren,4.0000,2019-01-15
2018-06-01,Warren,37.0000,2019-01-15
2018-06-01,Washington,64.0000,2019-01-15
2018-06-01,Wayne,12.0000,2019-01-15
2018-06-01,Weakley,30.0000,2019-01-15
2018-06-01,White,15.0000,2019-01-15
2018-06-01,Williamson,138.0000,2019-01-15
2018-06-01,Wilson,93.0000,2019-01-15
2018-07-01,Anderson,52.0000,2018-09-17
2018-07-01,Bedford,40.0000,2018-09-17
2018-07-01,Benton,11.0000,2018-09-17
2018-07-01,Bledsoe,11.0000,2018-09-17
2018-07-01,Blount,74.0000,2018-09-17
2018-07-01,Bradley,60.0000,2018-09-17
2018-07-01,Campbell,21.0000,2018-09-17
2018-07-01,Cannon,9.0000,2018-09-17
2018-07-01,Carroll,21.0000,2018-09-17
