Specimen Collection Date,Zip,Cases
1/13/2021,37228,1
1/14/2021,,32
1/14/2021,37013,85
1/14/2021,37072,21
1/14/2021,37076,28
1/14/2021,37080,1
1/14/2021,37115,22
1/14/2021,37138,13
1/14/2021,37189,5
1/14/2021,37201,1
1/14/2021,37203,19
1/14/2021,37204,8
1/14/2021,37205,11
1/14/2021,37206,28
1/14/2021,37207,31
1/14/2021,37208,14
1/14/2021,37209,31
1/14/2021,37210,8
1/14/2021,37211,52
1/14/2021,37212,10
1/14/2021,37214,25
1/14/2021,37215,9
1/14/2021,37216,11
1/14/2021,37217,28
1/14/2021,37218,6
1/14/2021,37219,1
1/14/2021,37220,2
1/14/2021,37221,28
1/14/2021,37228,2
1/15/2021,,42
1/15/2021,37013,75
1/15/2021,37072,21
1/15/2021,37076,34
1/15/2021,37080,2
1/15/2021,37115,28
1/15/2021,37138,8
1/15/2021,37203,17
1/15/2021,37204,10
1/15/2021,37205,16
1/15/2021,37206,16
1/15/2021,37207,37
1/15/2021,37208,15
1/15/2021,37209,28
1/15/2021,37210,4
1/15/2021,37211,52
1/15/2021,37212,10
1/15/2021,37214,20
1/15/2021,37215,14
1/15/2021,37216,20
1/15/2021,37217,30
1/15/2021,37218,5
1/15/2021,37220,5
1/15/2021,37221,18
1/16/2021,,7
1/16/2021,37013,27
1/16/2021,37072,9
1/16/2021,37076,23
1/16/2021,37080,1
1/16/2021,37115,7
1/16/2021,37138,6
1/16/2021,37189,1
1/16/2021,37203,9
1/16/2021,37204,5
1/16/2021,37205,15
1/16/2021,37206,3
1/16/2021,37207,11
1/16/2021,37208,5
1/16/2021,37209,14
1/16/2021,37210,2
1/16/2021,37211,31
1/16/2021,37212,3
1/16/2021,37214,7
1/16/2021,37215,8
1/16/2021,37216,10
1/16/2021,37217,8
1/16/2021,37218,6
1/16/2021,37219,1
1/16/2021,37220,2
1/16/2021,37221,10
1/17/2021,,15
1/17/2021,37013,32
1/17/2021,37072,7
1/17/2021,37076,18
1/17/2021,37080,5
1/17/2021,37115,7
1/17/2021,37138,6
1/17/2021,37203,8
1/17/2021,37204,8
1/17/2021,37205,9
1/17/2021,37206,10
1/17/2021,37207,6
1/17/2021,37208,5
1/17/2021,37209,10
1/17/2021,37210,4
1/17/2021,37211,26
1/17/2021,37212,11
1/17/2021,37214,8
1/17/2021,37215,13
1/17/2021,37216,9
1/17/2021,37217,13
1/17/2021,37218,8
1/17/2021,37220,2
1/17/2021,37221,14
1/18/2021,,29
1/18/2021,37013,48
1/18/2021,37027,1
1/18/2021,37072,17
1/18/2021,37076,13
1/18/2021,37080,9
1/18/2021,37115,15
1/18/2021,37138,10
1/18/2021,37189,1
1/18/2021,37203,11
1/18/2021,37204,6
1/18/2021,37205,18
1/18/2021,37206,16
1/18/2021,37207,17
1/18/2021,37208,6
1/18/2021,37209,19
1/18/2021,37210,4
1/18/2021,37211,47
1/18/2021,37212,4
1/18/2021,37214,17
1/18/2021,37215,18
1/18/2021,37216,4
1/18/2021,37217,10
1/18/2021,37218,2
1/18/2021,37220,4
1/18/2021,37221,18
1/19/2021,,33
1/19/2021,37013,80
1/19/2021,37072,15
1/19/2021,37076,28
1/19/2021,37080,3
1/19/2021,37115,50
1/19/2021,37138,14
1/19/2021,37189,1
1/19/2021,37203,20
1/19/2021,37204,10
1/19/2021,37205,18
1/19/2021,37206,24
1/19/2021,37207,34
1/19/2021,37208,11
1/19/2021,37209,38
1/19/2021,37210,9
1/19/2021,37211,48
1/19/2021,37212,3
1/19/2021,37213,1
1/19/2021,37214,27
1/19/2021,37215,17
1/19/2021,37216,7
1/19/2021,37217,22
1/19/2021,37218,9
1/19/2021,37220,2
1/19/2021,37221,29
1/19/2021,37228,1
1/20/2021,,56
1/20/2021,37013,61
1/20/2021,37072,17
1/20/2021,37076,14
1/20/2021,37080,1
1/20/2021,37115,37
1/20/2021,37138,11
1/20/2021,37189,3
1/20/2021,37201,4
1/20/2021,37203,22
1/20/2021,37204,9
1/20/2021,37205,14
1/20/2021,37206,11
1/20/2021,37207,23
1/20/2021,37208,14
1/20/2021,37209,23
1/20/2021,37210,7
1/20/2021,37211,68
1/20/2021,37212,5
1/20/2021,37214,17
1/20/2021,37215,19
1/20/2021,37216,11
1/20/2021,37217,13
1/20/2021,37218,12
1/20/2021,37219,1
1/20/2021,37220,5
1/20/2021,37221,21
1/20/2021,37228,2
1/21/2021,,48
1/21/2021,37013,45
1/21/2021,37027,1
1/21/2021,37072,17
1/21/2021,37076,17
1/21/2021,37080,1
1/21/2021,37115,23
1/21/2021,37138,10
1/21/2021,37189,2
1/21/2021,37201,1
1/21/2021,37203,12
1/21/2021,37204,8
1/21/2021,37205,10
1/21/2021,37206,13
1/21/2021,37207,20
1/21/2021,37208,11
1/21/2021,37209,24
1/21/2021,37210,2
1/21/2021,37211,35
1/21/2021,37212,4
1/21/2021,37214,15
1/21/2021,37215,14
1/21/2021,37216,4
1/21/2021,37217,18
1/21/2021,37218,5
1/21/2021,37219,2
1/21/2021,37220,3
1/21/2021,37221,33
1/22/2021,,24
1/22/2021,37013,33
1/22/2021,37072,8
1/22/2021,37076,11
1/22/2021,37080,8
1/22/2021,37115,16
1/22/2021,37138,5
1/22/2021,37189,8
1/22/2021,37203,4
1/22/2021,37204,4
1/22/2021,37205,13
1/22/2021,37206,6
1/22/2021,37207,21
1/22/2021,37208,14
1/22/2021,37209,14
1/22/2021,37210,11
1/22/2021,37211,35
1/22/2021,37212,13
1/22/2021,37214,11
1/22/2021,37215,9
1/22/2021,37216,9
1/22/2021,37217,10
1/22/2021,37218,7
1/22/2021,37219,1
1/22/2021,37220,2
1/22/2021,37221,21
1/22/2021,37228,2
1/23/2021,,20
1/23/2021,37013,17
1/23/2021,37072,9
1/23/2021,37076,17
1/23/2021,37080,2
1/23/2021,37115,9
1/23/2021,37138,3
1/23/2021,37189,4
1/23/2021,37203,5
1/23/2021,37204,1
1/23/2021,37205,10
1/23/2021,37206,7
1/23/2021,37207,12
1/23/2021,37209,3
1/23/2021,37210,5
1/23/2021,37211,18
1/23/2021,37212,5
1/23/2021,37214,8
1/23/2021,37215,7
1/23/2021,37216,5
1/23/2021,37217,4
1/23/2021,37219,1
1/23/2021,37220,2
1/23/2021,37221,8
1/24/2021,,17
1/24/2021,37013,16
1/24/2021,37027,1
1/24/2021,37072,6
1/24/2021,37076,11
1/24/2021,37080,1
1/24/2021,37115,11
1/24/2021,37138,6
1/24/2021,37201,1
1/24/2021,37203,16
1/24/2021,37204,6
1/24/2021,37205,6
1/24/2021,37206,7
1/24/2021,37207,13
1/24/2021,37208,2
1/24/2021,37209,16
1/24/2021,37210,2
1/24/2021,37211,11
1/24/2021,37212,3
1/24/2021,37214,7
1/24/2021,37215,9
1/24/2021,37216,4
1/24/2021,37217,5
1/24/2021,37218,3
1/24/2021,37221,16
1/25/2021,,34
1/25/2021,37013,59
1/25/2021,37027,1
1/25/2021,37072,14
1/25/2021,37076,17
1/25/2021,37080,5
1/25/2021,37115,32
1/25/2021,37138,12
1/25/2021,37189,3
1/25/2021,37203,13
1/25/2021,37204,6
1/25/2021,37205,13
1/25/2021,37206,24
1/25/2021,37207,29
1/25/2021,37208,14
1/25/2021,37209,23
1/25/2021,37210,10
1/25/2021,37211,43
1/25/2021,37212,16
1/25/2021,37213,1
1/25/2021,37214,9
1/25/2021,37215,16
1/25/2021,37216,14
1/25/2021,37217,13
1/25/2021,37218,10
1/25/2021,37219,1
1/25/2021,37220,4
1/25/2021,37221,23
1/25/2021,37228,2
1/26/2021,,31
1/26/2021,37013,47
1/26/2021,37072,15
1/26/2021,37076,12
1/26/2021,37080,2
1/26/2021,37115,22
1/26/2021,37138,6
1/26/2021,37189,1
1/26/2021,37201,1
1/26/2021,37203,17
1/26/2021,37204,8
1/26/2021,37205,10
1/26/2021,37206,16
1/26/2021,37207,10
1/26/2021,37208,13
1/26/2021,37209,15
1/26/2021,37210,7
1/26/2021,37211,24
1/26/2021,37212,11
1/26/2021,37214,18
1/26/2021,37215,11
1/26/2021,37216,7
1/26/2021,37217,11
1/26/2021,37218,11
1/26/2021,37220,5
1/26/2021,37221,13
1/26/2021,37228,1
1/27/2021,,17
1/27/2021,37013,38
1/27/2021,37072,10
1/27/2021,37076,10
1/27/2021,37080,2
1/27/2021,37115,27
1/27/2021,37138,15
1/27/2021,37203,8
1/27/2021,37204,2
1/27/2021,37205,5
1/27/2021,37206,9
1/27/2021,37207,17
1/27/2021,37208,10
1/27/2021,37209,22
1/27/2021,37210,7
1/27/2021,37211,30
1/27/2021,37212,8
1/27/2021,37214,5
1/27/2021,37215,12
1/27/2021,37216,9
1/27/2021,37217,17
1/27/2021,37218,4
1/27/2021,37219,2
1/27/2021,37220,5
1/27/2021,37221,10
1/28/2021,,14
1/28/2021,37013,21
1/28/2021,37072,15
1/28/2021,37076,16
1/28/2021,37115,8
1/28/2021,37138,5
1/28/2021,37189,1
1/28/2021,37203,11
1/28/2021,37204,8
1/28/2021,37205,9
1/28/2021,37206,10
1/28/2021,37207,12
1/28/2021,37208,7
1/28/2021,37209,18
1/28/2021,37210,6
1/28/2021,37211,12
1/28/2021,37212,3
1/28/2021,37214,17
1/28/2021,37215,13
1/28/2021,37216,4
1/28/2021,37217,8
1/28/2021,37218,2
1/28/2021,37220,2
1/28/2021,37221,21
1/28/2021,37228,2
1/29/2021,,17
1/29/2021,37013,31
1/29/2021,37072,11
1/29/2021,37076,10
1/29/2021,37080,6
1/29/2021,37115,13
1/29/2021,37138,7
1/29/2021,37189,2
1/29/2021,37203,8
1/29/2021,37204,7
1/29/2021,37205,14
1/29/2021,37206,14
1/29/2021,37207,12
1/29/2021,37208,5
1/29/2021,37209,14
1/29/2021,37210,8
1/29/2021,37211,18
1/29/2021,37212,11
1/29/2021,37214,9
1/29/2021,37215,10
1/29/2021,37216,8
1/29/2021,37217,12
1/29/2021,37218,10
1/29/2021,37219,1
1/29/2021,37220,1
1/29/2021,37221,7
1/30/2021,,6
1/30/2021,37013,16
1/30/2021,37072,7
1/30/2021,37076,9
1/30/2021,37080,2
1/30/2021,37115,12
1/30/2021,37138,5
1/30/2021,37189,3
1/30/2021,37201,1
1/30/2021,37203,3
1/30/2021,37204,5
1/30/2021,37205,8
1/30/2021,37206,4
1/30/2021,37207,3
1/30/2021,37208,6
1/30/2021,37209,6
1/30/2021,37210,3
1/30/2021,37211,11
1/30/2021,37212,7
1/30/2021,37214,5
1/30/2021,37215,4
1/30/2021,37216,4
1/30/2021,37217,3
1/30/2021,37218,3
1/30/2021,37220,1
1/30/2021,37221,7
1/30/2021,37228,1
1/31/2021,,5
1/31/2021,37013,6
1/31/2021,37072,8
1/31/2021,37076,6
1/31/2021,37115,8
1/31/2021,37138,7
1/31/2021,37189,2
1/31/2021,37201,3
1/31/2021,37203,7
1/31/2021,37204,3
1/31/2021,37205,4
1/31/2021,37206,1
1/31/2021,37207,4
1/31/2021,37208,1
1/31/2021,37209,9
1/31/2021,37210,4
1/31/2021,37211,5
1/31/2021,37212,2
1/31/2021,37214,6
1/31/2021,37215,7
1/31/2021,37216,7
1/31/2021,37217,5
1/31/2021,37218,5
1/31/2021,37219,1
1/31/2021,37221,8
1/31/2021,37228,1
2/1/2021,,34
2/1/2021,37013,31
2/1/2021,37027,1
2/1/2021,37072,7
2/1/2021,37076,15
2/1/2021,37080,7
2/1/2021,37115,19
2/1/2021,37138,9
2/1/2021,37201,2
2/1/2021,37203,16
2/1/2021,37204,9
2/1/2021,37205,15
2/1/2021,37206,16
2/1/2021,37207,11
2/1/2021,37208,3
2/1/2021,37209,25
2/1/2021,37210,10
2/1/2021,37211,37
2/1/2021,37212,8
2/1/2021,37214,13
2/1/2021,37215,8
2/1/2021,37216,4
2/1/2021,37217,8
2/1/2021,37218,5
2/1/2021,37220,1
2/1/2021,37221,15
2/1/2021,37228,1
2/2/2021,,28
2/2/2021,37013,28
2/2/2021,37072,6
2/2/2021,37076,11
2/2/2021,37080,2
2/2/2021,37115,15
2/2/2021,37138,10
2/2/2021,37189,3
2/2/2021,37203,16
2/2/2021,37204,7
2/2/2021,37205,13
2/2/2021,37206,6
2/2/2021,37207,12
2/2/2021,37208,3
2/2/2021,37209,18
2/2/2021,37210,5
2/2/2021,37211,19
2/2/2021,37212,7
2/2/2021,37214,22
2/2/2021,37215,13
2/2/2021,37216,5
2/2/2021,37217,12
2/2/2021,37218,6
2/2/2021,37219,1
2/2/2021,37220,2
2/2/2021,37221,10
2/3/2021,,19
2/3/2021,37013,33
2/3/2021,37072,13
2/3/2021,37076,15
2/3/2021,37080,2
2/3/2021,37115,14
2/3/2021,37138,7
2/3/2021,37189,1
2/3/2021,37203,10
2/3/2021,37204,5
2/3/2021,37205,7
2/3/2021,37206,15
2/3/2021,37207,4
2/3/2021,37208,9
2/3/2021,37209,30
2/3/2021,37210,4
2/3/2021,37211,25
2/3/2021,37212,7
2/3/2021,37214,12
2/3/2021,37215,9
2/3/2021,37216,10
2/3/2021,37217,10
2/3/2021,37218,8
2/3/2021,37220,6
2/3/2021,37221,13
2/3/2021,37228,2
2/4/2021,,22
2/4/2021,37013,22
2/4/2021,37072,10
2/4/2021,37076,11
2/4/2021,37080,3
2/4/2021,37115,13
2/4/2021,37138,6
2/4/2021,37189,3
2/4/2021,37203,9
2/4/2021,37204,3
2/4/2021,37205,10
2/4/2021,37206,10
2/4/2021,37207,13
2/4/2021,37208,7
2/4/2021,37209,12
2/4/2021,37210,3
2/4/2021,37211,27
2/4/2021,37212,5
2/4/2021,37214,8
2/4/2021,37215,8
2/4/2021,37216,6
2/4/2021,37217,10
2/4/2021,37218,5
2/4/2021,37219,2
2/4/2021,37220,1
2/4/2021,37221,12
2/5/2021,,10
2/5/2021,37013,26
2/5/2021,37027,1
2/5/2021,37072,6
2/5/2021,37076,5
2/5/2021,37080,1
2/5/2021,37115,14
2/5/2021,37138,8
2/5/2021,37203,9
2/5/2021,37204,2
2/5/2021,37205,4
2/5/2021,37206,13
2/5/2021,37207,10
2/5/2021,37208,6
2/5/2021,37209,15
2/5/2021,37210,3
2/5/2021,37211,21
2/5/2021,37212,7
2/5/2021,37214,17
2/5/2021,37215,7
2/5/2021,37216,5
2/5/2021,37217,7
2/5/2021,37218,6
2/5/2021,37220,4
2/5/2021,37221,14
2/5/2021,37228,2
2/6/2021,,9
2/6/2021,37013,13
2/6/2021,37072,9
2/6/2021,37076,12
2/6/2021,37080,1
2/6/2021,37115,3
2/6/2021,37138,4
2/6/2021,37189,1
2/6/2021,37203,2
2/6/2021,37205,4
2/6/2021,37206,5
2/6/2021,37207,7
2/6/2021,37208,4
2/6/2021,37209,12
2/6/2021,37210,4
2/6/2021,37211,10
2/6/2021,37212,2
2/6/2021,37214,10
2/6/2021,37215,5
2/6/2021,37216,2
2/6/2021,37217,4
2/6/2021,37218,3
2/6/2021,37220,3
2/6/2021,37221,8
2/7/2021,,9
2/7/2021,37013,10
2/7/2021,37027,1
2/7/2021,37072,4
2/7/2021,37076,4
2/7/2021,37115,2
2/7/2021,37138,3
2/7/2021,37201,3
2/7/2021,37203,2
2/7/2021,37204,2
2/7/2021,37205,7
2/7/2021,37206,1
2/7/2021,37207,4
2/7/2021,37208,1
2/7/2021,37209,7
2/7/2021,37211,5
2/7/2021,37214,4
2/7/2021,37215,9
2/7/2021,37216,2
2/7/2021,37218,6
2/7/2021,37220,3
2/7/2021,37221,8
2/7/2021,37228,1
2/8/2021,,28
2/8/2021,37013,31
2/8/2021,37072,12
2/8/2021,37076,14
2/8/2021,37080,2
2/8/2021,37115,13
2/8/2021,37138,7
2/8/2021,37189,3
2/8/2021,37201,1
2/8/2021,37203,14
2/8/2021,37204,5
2/8/2021,37205,10
2/8/2021,37206,11
2/8/2021,37207,16
2/8/2021,37208,18
2/8/2021,37209,22
2/8/2021,37210,5
2/8/2021,37211,33
2/8/2021,37212,8
2/8/2021,37214,11
2/8/2021,37215,8
2/8/2021,37216,3
2/8/2021,37217,17
2/8/2021,37218,8
2/8/2021,37219,1
2/8/2021,37220,4
2/8/2021,37221,14
2/8/2021,37228,1
2/9/2021,,17
2/9/2021,37013,27
2/9/2021,37027,1
2/9/2021,37072,9
2/9/2021,37076,15
2/9/2021,37080,2
2/9/2021,37115,19
2/9/2021,37138,7
2/9/2021,37189,1
2/9/2021,37201,2
2/9/2021,37203,8
2/9/2021,37204,5
2/9/2021,37205,6
2/9/2021,37206,6
2/9/2021,37207,15
2/9/2021,37208,3
2/9/2021,37209,15
2/9/2021,37210,4
2/9/2021,37211,27
2/9/2021,37212,4
2/9/2021,37214,26
2/9/2021,37215,6
2/9/2021,37216,2
2/9/2021,37217,12
2/9/2021,37218,3
2/9/2021,37220,3
2/9/2021,37221,12
2/9/2021,37228,2
2/10/2021,,28
2/10/2021,37013,31
2/10/2021,37072,7
2/10/2021,37076,12
2/10/2021,37080,1
2/10/2021,37115,15
2/10/2021,37138,5
2/10/2021,37201,2
2/10/2021,37203,6
2/10/2021,37204,9
2/10/2021,37205,6
2/10/2021,37206,16
2/10/2021,37207,17
2/10/2021,37208,3
2/10/2021,37209,12
2/10/2021,37210,9
2/10/2021,37211,36
2/10/2021,37212,9
2/10/2021,37213,1
2/10/2021,37214,4
2/10/2021,37215,6
2/10/2021,37216,6
2/10/2021,37217,7
2/10/2021,37218,6
2/10/2021,37220,2
2/10/2021,37221,10
2/10/2021,37228,2
2/11/2021,,11
2/11/2021,37013,17
2/11/2021,37072,4
2/11/2021,37076,10
2/11/2021,37115,5
2/11/2021,37138,6
2/11/2021,37203,9
2/11/2021,37204,4
2/11/2021,37205,6
2/11/2021,37206,8
2/11/2021,37207,12
2/11/2021,37208,5
2/11/2021,37209,16
2/11/2021,37210,4
2/11/2021,37211,21
2/11/2021,37212,2
2/11/2021,37214,9
2/11/2021,37215,4
2/11/2021,37216,5
2/11/2021,37217,7
2/11/2021,37218,7
2/11/2021,37220,3
2/11/2021,37221,10
2/11/2021,37228,2
2/12/2021,,12
2/12/2021,37013,23
2/12/2021,37027,2
2/12/2021,37072,2
2/12/2021,37076,8
2/12/2021,37080,1
2/12/2021,37115,5
2/12/2021,37138,5
2/12/2021,37189,2
2/12/2021,37203,6
2/12/2021,37204,7
2/12/2021,37205,6
2/12/2021,37206,8
2/12/2021,37207,8
2/12/2021,37208,1
2/12/2021,37209,18
2/12/2021,37210,5
2/12/2021,37211,17
2/12/2021,37212,3
2/12/2021,37214,10
2/12/2021,37215,8
2/12/2021,37216,6
2/12/2021,37217,5
2/12/2021,37218,2
2/12/2021,37219,1
2/12/2021,37220,4
2/12/2021,37221,5
2/13/2021,,8
2/13/2021,37013,13
2/13/2021,37072,8
2/13/2021,37076,4
2/13/2021,37115,8
2/13/2021,37138,5
2/13/2021,37203,2
2/13/2021,37204,3
2/13/2021,37205,5
2/13/2021,37206,2
2/13/2021,37207,5
2/13/2021,37208,1
2/13/2021,37209,6
2/13/2021,37210,1
2/13/2021,37211,7
2/13/2021,37212,3
2/13/2021,37214,3
2/13/2021,37215,3
2/13/2021,37216,2
2/13/2021,37217,4
2/13/2021,37221,5
2/14/2021,,6
2/14/2021,37013,9
2/14/2021,37072,2
2/14/2021,37076,7
2/14/2021,37115,1
2/14/2021,37138,2
2/14/2021,37203,5
2/14/2021,37205,4
2/14/2021,37206,4
2/14/2021,37207,3
2/14/2021,37208,1
2/14/2021,37209,8
2/14/2021,37210,3
2/14/2021,37211,8
2/14/2021,37212,2
2/14/2021,37214,1
2/14/2021,37215,1
2/14/2021,37216,6
2/14/2021,37217,1
2/14/2021,37218,2
2/14/2021,37221,6
2/15/2021,,5
2/15/2021,37013,2
2/15/2021,37072,1
2/15/2021,37076,5
2/15/2021,37115,3
2/15/2021,37189,1
2/15/2021,37203,1
2/15/2021,37207,1
2/15/2021,37208,1
2/15/2021,37209,5
2/15/2021,37210,1
2/15/2021,37211,3
2/15/2021,37212,2
2/15/2021,37214,1
2/15/2021,37217,1
2/15/2021,37221,1
2/16/2021,,22
2/16/2021,37013,6
2/16/2021,37072,2
2/16/2021,37076,2
2/16/2021,37080,1
2/16/2021,37115,2
2/16/2021,37138,1
2/16/2021,37189,1
2/16/2021,37203,4
2/16/2021,37204,1
2/16/2021,37205,5
2/16/2021,37206,2
2/16/2021,37207,4
2/16/2021,37208,3
2/16/2021,37209,8
2/16/2021,37210,2
2/16/2021,37211,18
2/16/2021,37217,4
2/16/2021,37219,1
2/16/2021,37221,5
2/17/2021,,8
2/17/2021,37013,4
2/17/2021,37072,2
2/17/2021,37076,4
2/17/2021,37080,3
2/17/2021,37115,4
2/17/2021,37138,2
2/17/2021,37203,9
2/17/2021,37204,7
2/17/2021,37205,6
2/17/2021,37206,6
2/17/2021,37207,1
2/17/2021,37208,2
2/17/2021,37209,7
2/17/2021,37210,4
2/17/2021,37211,12
2/17/2021,37212,15
2/17/2021,37214,5
2/17/2021,37215,3
2/17/2021,37216,3
2/17/2021,37217,6
2/17/2021,37218,1
2/17/2021,37220,1
2/17/2021,37221,7
2/18/2021,,9
2/18/2021,37013,4
2/18/2021,37072,5
2/18/2021,37076,9
2/18/2021,37115,5
2/18/2021,37138,3
2/18/2021,37201,2
2/18/2021,37203,2
2/18/2021,37204,4
2/18/2021,37205,1
2/18/2021,37206,2
2/18/2021,37207,5
2/18/2021,37208,1
2/18/2021,37209,11
2/18/2021,37210,5
2/18/2021,37211,8
2/18/2021,37212,4
2/18/2021,37215,6
2/18/2021,37216,1
2/18/2021,37221,6
2/19/2021,,12
2/19/2021,37013,13
2/19/2021,37072,6
2/19/2021,37076,8
2/19/2021,37115,2
2/19/2021,37138,4
2/19/2021,37189,1
2/19/2021,37201,1
2/19/2021,37203,8
2/19/2021,37204,4
2/19/2021,37205,9
2/19/2021,37206,6
2/19/2021,37207,7
2/19/2021,37208,1
2/19/2021,37209,10
2/19/2021,37210,3
2/19/2021,37211,3
2/19/2021,37212,4
2/19/2021,37214,3
2/19/2021,37215,3
2/19/2021,37216,2
2/19/2021,37217,2
2/19/2021,37218,2
2/19/2021,37220,2
2/19/2021,37221,7
2/19/2021,37228,1
2/20/2021,,9
2/20/2021,37013,16
2/20/2021,37072,1
2/20/2021,37076,9
2/20/2021,37080,3
2/20/2021,37115,3
2/20/2021,37138,3
2/20/2021,37203,4
2/20/2021,37204,3
2/20/2021,37205,6
2/20/2021,37206,7
2/20/2021,37207,6
2/20/2021,37208,1
2/20/2021,37209,8
2/20/2021,37210,1
2/20/2021,37211,11
2/20/2021,37212,3
2/20/2021,37214,4
2/20/2021,37215,2
2/20/2021,37216,4
2/20/2021,37217,4
2/20/2021,37218,6
2/20/2021,37221,5
2/21/2021,,10
2/21/2021,37013,12
2/21/2021,37072,5
2/21/2021,37076,4
2/21/2021,37080,2
2/21/2021,37115,6
2/21/2021,37138,4
2/21/2021,37189,2
2/21/2021,37203,9
2/21/2021,37204,2
2/21/2021,37205,4
2/21/2021,37206,2
2/21/2021,37207,4
2/21/2021,37208,5
2/21/2021,37209,10
2/21/2021,37210,3
2/21/2021,37211,7
2/21/2021,37214,8
2/21/2021,37215,2
2/21/2021,37216,2
2/21/2021,37217,1
2/21/2021,37218,4
2/21/2021,37220,1
2/21/2021,37221,5
2/22/2021,,29
2/22/2021,37013,33
2/22/2021,37027,2
2/22/2021,37072,12
2/22/2021,37076,14
2/22/2021,37080,4
2/22/2021,37115,8
2/22/2021,37138,4
2/22/2021,37189,1
2/22/2021,37203,14
2/22/2021,37204,2
2/22/2021,37205,4
2/22/2021,37206,8
2/22/2021,37207,11
2/22/2021,37208,9
2/22/2021,37209,19
2/22/2021,37210,3
2/22/2021,37211,12
2/22/2021,37212,17
2/22/2021,37214,16
2/22/2021,37215,3
2/22/2021,37216,6
2/22/2021,37217,10
2/22/2021,37218,9
2/22/2021,37219,1
2/22/2021,37220,6
2/22/2021,37221,11
2/23/2021,,32
2/23/2021,37013,20
2/23/2021,37072,6
2/23/2021,37076,11
2/23/2021,37080,2
2/23/2021,37115,6
2/23/2021,37138,3
2/23/2021,37203,5
2/23/2021,37204,3
2/23/2021,37205,6
2/23/2021,37206,8
2/23/2021,37207,10
2/23/2021,37208,3
2/23/2021,37209,20
2/23/2021,37210,4
2/23/2021,37211,15
2/23/2021,37212,7
2/23/2021,37214,6
2/23/2021,37215,1
2/23/2021,37216,2
2/23/2021,37217,5
2/23/2021,37218,3
2/23/2021,37219,2
2/23/2021,37220,1
2/23/2021,37221,6
2/23/2021,37228,1
2/24/2021,,21
2/24/2021,37013,17
2/24/2021,37027,2
2/24/2021,37072,3
2/24/2021,37076,11
2/24/2021,37080,2
2/24/2021,37115,2
2/24/2021,37138,4
2/24/2021,37203,7
2/24/2021,37204,7
2/24/2021,37205,7
2/24/2021,37206,11
2/24/2021,37207,8
2/24/2021,37208,3
2/24/2021,37209,10
2/24/2021,37210,2
2/24/2021,37211,10
2/24/2021,37212,6
2/24/2021,37214,1
2/24/2021,37215,3
2/24/2021,37216,1
2/24/2021,37217,13
2/24/2021,37218,4
2/24/2021,37220,4
2/24/2021,37221,8
2/25/2021,,17
2/25/2021,37013,7
2/25/2021,37072,5
2/25/2021,37076,7
2/25/2021,37115,11
2/25/2021,37138,5
2/25/2021,37201,1
2/25/2021,37203,6
2/25/2021,37204,2
2/25/2021,37205,5
2/25/2021,37206,10
2/25/2021,37207,8
2/25/2021,37208,5
2/25/2021,37209,8
2/25/2021,37210,1
2/25/2021,37211,15
2/25/2021,37212,4
2/25/2021,37214,4
2/25/2021,37215,4
2/25/2021,37216,4
2/25/2021,37217,8
2/25/2021,37218,1
2/25/2021,37219,1
2/25/2021,37220,1
2/25/2021,37221,3
2/26/2021,,12
2/26/2021,37013,7
2/26/2021,37027,1
2/26/2021,37072,4
2/26/2021,37076,6
2/26/2021,37080,3
2/26/2021,37115,5
2/26/2021,37138,8
2/26/2021,37201,1
2/26/2021,37203,2
2/26/2021,37206,3
2/26/2021,37207,9
2/26/2021,37208,3
2/26/2021,37209,6
2/26/2021,37210,3
2/26/2021,37211,13
2/26/2021,37212,2
2/26/2021,37214,10
2/26/2021,37215,2
2/26/2021,37216,4
2/26/2021,37217,5
2/26/2021,37218,4
2/26/2021,37220,1
2/26/2021,37221,8
2/27/2021,,4
2/27/2021,37013,10
2/27/2021,37072,3
2/27/2021,37076,5
2/27/2021,37115,1
2/27/2021,37138,1
2/27/2021,37203,2
2/27/2021,37204,3
2/27/2021,37205,1
2/27/2021,37206,1
2/27/2021,37208,3
2/27/2021,37209,2
2/27/2021,37211,2
2/27/2021,37212,3
2/27/2021,37214,3
2/27/2021,37215,1
2/27/2021,37216,2
2/27/2021,37217,4
2/27/2021,37218,2
2/27/2021,37220,2
2/27/2021,37221,4
2/28/2021,,7
2/28/2021,37013,3
2/28/2021,37072,3
2/28/2021,37076,2
2/28/2021,37080,1
2/28/2021,37115,3
2/28/2021,37203,2
2/28/2021,37204,4
2/28/2021,37205,4
2/28/2021,37206,2
2/28/2021,37207,3
2/28/2021,37208,1
2/28/2021,37209,1
2/28/2021,37210,1
2/28/2021,37211,2
2/28/2021,37212,2
2/28/2021,37214,5
2/28/2021,37215,2
2/28/2021,37216,3
2/28/2021,37217,2
2/28/2021,37220,1
2/28/2021,37221,6
3/1/2021,,16
3/1/2021,37013,18
3/1/2021,37072,3
3/1/2021,37076,5
3/1/2021,37080,3
3/1/2021,37115,2
3/1/2021,37138,4
3/1/2021,37203,6
3/1/2021,37204,2
3/1/2021,37205,2
3/1/2021,37206,9
3/1/2021,37207,11
3/1/2021,37208,3
3/1/2021,37209,1
3/1/2021,37211,9
3/1/2021,37212,6
3/1/2021,37214,3
3/1/2021,37215,2
3/1/2021,37216,3
3/1/2021,37217,3
3/1/2021,37218,3
3/1/2021,37219,2
3/1/2021,37220,2
