Category,Year,County,Value,LastReportedDate,
Number of Projects,2016,Hardin,16.0000,2018-07-26
Number of Projects,2016,Hawkins,17.0000,2018-07-26
Number of Projects,2016,Haywood,65.0000,2018-07-26
Number of Projects,2016,Henderson,22.0000,2018-07-26
Number of Projects,2016,Henry,18.0000,2018-07-26
Number of Projects,2016,Hickman,16.0000,2018-07-26
Number of Projects,2016,Houston,9.0000,2018-07-26
Number of Projects,2016,Humphreys,20.0000,2018-07-26
Number of Projects,2016,Jackson,17.0000,2018-07-26
Number of Projects,2016,Jefferson,33.0000,2018-07-26
Number of Projects,2016,Johnson,7.0000,2018-07-26
Number of Projects,2016,Knox,29.0000,2018-07-26
Number of Projects,2016,Lake,6.0000,2018-07-26
Number of Projects,2016,Lauderdale,131.0000,2018-07-26
